"COUNT","Crash ID","Driver Sex","Driver Age","Driver Injury","Driver Role","Driver at Fault","Driver License Type","Driver Overseas Type","Driver Ethnicity"
1,2812783,Male, 46,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2812783,Male, 55,Serious,2,">1 party, no dvr fault",Full,,European
1,2812784,Female, 61,Minor,1,">1 party, dvr prime fault",Full,,European
1,2812784,Male, 76,Serious,2,">1 party, no dvr fault",Full,,European
1,2812785,Male, 63,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812788,Male, 16,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2812789,Male, 33,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,2812789,Male, 57,Not injured,2,">1 party, no dvr fault",Full,,Unknown
1,2812794,Male, 48,Minor,1,">1 party, dvr prime fault",Full,,Unknown
1,2812794,Male, 53,Minor,2,">1 party, no dvr fault",Full,,Unknown
1,2812809,Male, 21,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2812811,Male, 37,Minor,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2812816,Male, 19,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812820,Male, 52,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812821,Male, 23,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812825,Male, 63,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812833,Male, 59,Not injured,1,">1 party, no dvr fault",Full,,Cook Islander
1,2812835,Male, 66,Not injured,1,">1 party, no dvr fault",Full,,European
1,2812836,Female, 73,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,2812836,Male, 37,Not injured,2,">1 party, no dvr fault",Full,,European
1,2812837,Male, 24,Serious,1,"1 veh, dvr at fault",Disqualified,,Unknown
1,2812838,Unknown,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2812840,Female, 19,Minor,3,">1 party, no dvr fault",Learner,,Unknown
1,2812840,Female, 30,Not injured,2,">1 party, no dvr fault",Unknown,,European
1,2812840,Male, 27,Not injured,1,">1 party, dvr prime fault",Forbidden,,NZ Maori
1,2812843,Female, 30,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2812844,Male, 18,Not injured,1,">1 party, dvr prime fault",Learner,,NZ Maori
1,2812851,Male, 24,Not injured,1,">1 party, dvr prime fault",Learner,,Other Pacific Islander
1,2812851,Male, 42,Serious,2,">1 party, no dvr fault",Full,,Other
1,2812852,Male, 18,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2812859,Male, 36,Not injured,1,">1 party, no dvr fault",Full,,European
1,2812859,Male, 46,Serious,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2812861,Male, 20,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2812862,Female, 19,Not injured,1,"1 veh, dvr at fault",Overseas,Student,European
1,2812875,Male, 37,Not injured,1,">1 party, no dvr fault",Never Licensed,,NZ Maori
1,2812875,Male, 45,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,2812879,Male, 20,Serious,1,">1 party, no dvr fault",Learner,,European
1,2812879,Male, 55,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2812884,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2812887,Female, 72,Not injured,2,">1 party, no dvr fault",Full,,European
1,2812896,Male, 21,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2812897,Male, 44,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812900,Male, 69,Not injured,1,">1 party, no dvr fault",Full,,European
1,2812906,Female, 19,Minor,2,">1 party, dvr prime fault",Learner,,NZ Maori
1,2812906,Male, 47,Serious,1,">1 party, no dvr fault",Full,,Other
1,2812907,Male, 19,Not injured,1,">1 party, dvr prime fault",Full,,Unknown
1,2812907,Male, 45,Not injured,4,">1 party, no dvr fault",Full,,European
1,2812907,Male, 62,Not injured,3,">1 party, no dvr fault",Full,,European
1,2812907,Male, 66,Serious,2,">1 party, no dvr fault",Full,,European
1,2812910,Female, 53,Serious,1,">1 party, no dvr fault",Unknown,,European
1,2812910,Female, 85,Not injured,2,">1 party, dvr prime fault",Unknown,,European
1,2812911,Female, 36,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2812919,Male, 24,Not injured,1,">1 party, no dvr fault",Full,,European
1,2812931,Male, 16,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2812936,Male, 30,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2812937,Female, 26,Minor,2,">1 party, no dvr fault",Full,,European
1,2812937,Male, 18,Serious,1,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,2812946,Male, 45,Not injured,1,">1 party, no dvr fault",Full,,European
1,2812950,Female, 48,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2812952,Male, 20,Serious,1,">1 party, dvr prime fault",Full,,European
1,2812952,Male, 43,Serious,2,">1 party, no dvr fault",Full,,Unknown
1,2812960,Female, 21,Serious,1,"1 veh, dvr at fault",Full,,European
1,2812969,Male, 22,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2812969,Male, 55,Serious,2,">1 party, dvr prime fault",Full,,Unknown
1,2812985,Female, 25,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2812987,Female, 33,Minor,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2812990,Female, 18,Minor,1,"1 veh, dvr at fault",Learner,,European
1,2812993,Male, 22,Serious,1,"1 veh, dvr at fault",Full,,Asian
1,2812995,Female, 46,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2812999,Male, 18,Serious,1,"1 veh, dvr at fault",Wrong Class,,Unknown
1,2813003,Female, 18,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813010,Female, 18,Serious,2,">1 party, dvr part fault",Restricted,,European
1,2813010,Male, 37,Minor,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813019,Male, 17,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2813026,Male, 17,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,2813027,Male, 18,Serious,1,"1 veh, dvr at fault",Disqualified,,European
1,2813028,Male, 22,Not injured,1,"1 veh, no dvr fault",Never Licensed,,NZ Maori
1,2813032,Male, 16,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2813034,Female, 76,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813035,Male, 26,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,European
1,2813045,Female, 16,Serious,1,"1 veh, dvr at fault",Restricted,,Unknown
1,2813050,Female, 49,Minor,2,">1 party, no dvr fault",Full,,NZ Maori
1,2813050,Male, 22,Serious,1,">1 party, dvr prime fault",Unknown,,NZ Maori
1,2813051,Male, 41,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813053,Female, 20,Minor,1,">1 party, dvr prime fault",Learner,,European
1,2813053,Male, 62,Serious,2,">1 party, no dvr fault",Unknown,,European
1,2813055,Male, 40,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813060,Female, 21,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813062,Female, 17,Minor,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,2813067,Female, 33,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813067,Male, 35,Not injured,3,">1 party, no dvr fault",Full,,European
1,2813068,Male, 16,Minor,1,"1 veh, dvr at fault",Never Licensed,,European
1,2813069,Male, 51,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2813076,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2813076,Male, 35,Not injured,2,">1 party, no dvr fault",Unknown,,Unknown
1,2813079,Female, 30,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813080,Male, 55,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813082,Female, 77,Serious,1,">1 party, no dvr fault",Full,,Unknown
1,2813082,Male, 76,Serious,2,">1 party, dvr prime fault",Full,,European
1,2813097,Female, 25,Serious,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2813097,Male, 21,Serious,2,">1 party, no dvr fault",Full,,European
1,2813103,Female, 25,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813103,Male, 29,Not injured,1,">1 party, no dvr fault",Learner,,NZ Maori
1,2813104,Female, 39,Serious,1,"1 veh, dvr at fault",Never Licensed,,Cook Islander
1,2813110,Male, 43,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813121,Male, 52,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813125,Male, 21,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2813127,Male, 58,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813147,Male, 36,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813148,Male, 41,Serious,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2813150,Male, 21,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2813151,Female, 20,Serious,1,">1 party, dvr prime fault",Never Licensed,,European
1,2813151,Female,,Serious,2,">1 party, no dvr fault",Full,,European
1,2813151,Male, 39,Minor,3,">1 party, no dvr fault",Full,,European
1,2813155,Female, 46,Not injured,2,">1 party, dvr prime fault",Unknown,,European
1,2813155,Male, 41,Serious,1,">1 party, no dvr fault",Full,,European
1,2813165,Male, 51,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813169,Female, 42,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2813171,Male, 45,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813173,Male, 18,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2813174,Female, 49,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813185,Male, 20,Minor,2,">1 party, dvr prime fault",Overseas,Unknown,Other
1,2813185,Male, 68,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813187,Male, 18,Minor,2,">1 party, dvr part fault",Learner,,European
1,2813187,Male, 51,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813191,Female, 42,Serious,2,">1 party, dvr prime fault",Full,,European
1,2813191,Male, 19,Minor,1,">1 party, no dvr fault",Full,,NZ Maori
1,2813192,Male, 19,Minor,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2813194,Male, 23,Serious,1,">1 party, no dvr fault",Overseas,Visitor,Other
1,2813194,Male, 44,Not injured,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2813205,Male, 21,Not injured,1,">1 party, dvr prime fault",Never Licensed,,NZ Maori
1,2813205,Male, 56,Serious,2,">1 party, no dvr fault",Full,,European
1,2813210,Female, 24,Serious,1,"1 veh, dvr at fault",Overseas,Visitor,Other
1,2813230,Male, 38,Serious,1,">1 party, dvr part fault",Full,,European
1,2813230,Male, 49,Serious,2,">1 party, no dvr fault",Full,,European
1,2813232,Male, 31,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813232,Male, 45,Serious,1,">1 party, dvr prime fault",Full,,Unknown
1,2813246,Male, 24,Not injured,2,">1 party, dvr part fault",Full,,European
1,2813248,Male, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813251,Female, 16,Not injured,1,"1 veh, dvr at fault",Restricted,,European
1,2813255,Female, 46,Not injured,1,">1 party, dvr prime fault",Full,,Unknown
1,2813256,Female, 38,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813256,Male, 33,Serious,1,">1 party, no dvr fault",Learner,,European
1,2813263,Male, 21,Not injured,2,">1 party, dvr prime fault",Disqualified,,European
1,2813265,Male, 29,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813267,Male, 39,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813269,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813273,Female, 47,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813273,Male, 64,Minor,1,">1 party, no dvr fault",Full,,European
1,2813274,Male, 33,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813280,Male, 28,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813282,Male, 21,Minor,1,"1 veh, dvr at fault",Full,,European
1,2813291,Male, 15,Serious,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,2813296,Female, 19,Serious,2,">1 party, no dvr fault",Unknown,,European
1,2813296,Male, 20,Serious,1,">1 party, dvr prime fault",Never Licensed,,Unknown
1,2813301,Male, 70,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2813315,Male,,Not injured,1,"1 veh, dvr at fault",Full,,Unknown
1,2813316,Female, 16,Serious,1,"1 veh, dvr at fault",Never Licensed,,NZ Maori
1,2813323,Male,,Not injured,1,"1 veh, dvr at fault",Overseas,,Asian
1,2813327,Male, 43,Serious,1,"1 veh, dvr at fault",Wrong Class,,Unknown
1,2813329,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813339,Female, 20,Not injured,2,">1 party, dvr prime fault",Overseas,Unknown,European
1,2813339,Male, 45,Minor,1,">1 party, no dvr fault",Full,,Unknown
1,2813345,Male, 41,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813345,Male, 43,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813348,Male, 51,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813355,Male, 27,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813368,Female, 26,Not injured,1,">1 party, dvr prime fault",Learner,,European
1,2813371,Female, 29,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813371,Male, 47,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813373,Male, 37,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813373,Male, 42,Serious,1,">1 party, dvr part fault",Full,,European
1,2813375,Female, 82,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813386,Male, 25,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813390,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813392,Female, 48,Not injured,1,">1 party, dvr prime fault",Full,,Other Pacific Islander
1,2813401,Male, 31,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813410,Male, 47,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813412,Male, 28,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2813414,Male, 30,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813418,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813426,Female, 26,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813426,Female, 63,Serious,2,">1 party, dvr prime fault",Forbidden,,European
1,2813427,Male, 22,Not injured,1,">1 party, no dvr fault",Never Licensed,,European
1,2813430,Female, 25,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813445,Female, 15,Serious,1,"1 veh, dvr at fault",Never Licensed,,European
1,2813446,Male, 58,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813459,Male, 17,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813461,Female, 72,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813462,Female, 54,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813462,Male, 51,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813468,Female, 17,Not injured,1,">1 party, dvr prime fault",Restricted,,European
1,2813469,Female, 17,Not injured,1,"1 veh, dvr at fault",Forbidden,,NZ Maori
1,2813472,Male, 18,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813472,Male, 40,Not injured,3,">1 party, dvr part fault",Full,,Samoan
1,2813472,Male, 44,Minor,2,">1 party, no dvr fault",Full,,European
1,2813474,Male, 26,Minor,2,">1 party, no dvr fault",Overseas,Visitor,European
1,2813474,Male,,Serious,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2813478,Male, 56,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813479,Male, 20,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2813483,Male, 30,Minor,1,">1 party, dvr prime fault",Restricted,,European
1,2813488,Male, 39,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813489,Male, 30,Not injured,2,">1 party, no dvr fault",Full,,Other
1,2813489,Male, 36,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813492,Male, 27,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813494,Male, 67,Serious,2,">1 party, no dvr fault",Full,,European
1,2813494,Male,,Not injured,1,">1 party, dvr prime fault",Unknown,,Unknown
1,2813513,Male, 54,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813515,Male,,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813524,Male, 30,Serious,1,"1 veh, dvr at fault",Unknown,,NZ Maori
1,2813526,Female, 60,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813526,Male, 26,Serious,2,">1 party, no dvr fault",Full,,European
1,2813535,Male, 36,Serious,2,">1 party, dvr part fault",Full,,European
1,2813535,Male, 39,Serious,1,">1 party, dvr prime fault",Learner,,European
1,2813542,Male, 23,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2813542,Male, 26,Serious,2,">1 party, no dvr fault",Restricted,,European
1,2813544,Female, 18,Serious,1,">1 party, dvr part fault",Learner,,European
1,2813544,Female, 60,Not injured,2,">1 party, dvr prime fault",Full,,Unknown
1,2813546,Male, 70,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813550,Male, 28,Minor,2,">1 party, dvr prime fault",Restricted,,European
1,2813550,Male, 34,Serious,1,">1 party, dvr part fault",Disqualified,,European
1,2813570,Female, 53,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813575,Female, 37,Serious,2,">1 party, no dvr fault",Full,,European
1,2813575,Male, 28,Serious,1,">1 party, dvr prime fault",Restricted,,Tongan
1,2813576,Female, 18,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813576,Female, 26,Serious,2,">1 party, dvr prime fault",Full,,European
1,2813592,Male, 31,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813593,Male, 43,Serious,1,">1 party, no dvr fault",Full,,European
1,2813593,Male, 63,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813594,Male, 65,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813595,Male, 18,Not injured,2,">1 party, dvr prime fault",Restricted,,NZ Maori
1,2813595,Male, 47,Minor,1,">1 party, no dvr fault",Full,,European
1,2813599,Male, 22,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2813601,Male, 39,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813605,Female, 51,Not injured,2,">1 party, no dvr fault",Unknown,,NZ Maori
1,2813605,Male, 45,Serious,1,">1 party, dvr prime fault",Expired,,NZ Maori
1,2813606,Male, 71,Not injured,1,">1 party, dvr prime fault",Full,,Unknown
1,2813608,Male, 35,Not injured,2,">1 party, dvr prime fault",Full,,European
1,2813608,Male, 73,Serious,1,">1 party, no dvr fault",Full,,European
1,2813611,Male, 37,Serious,1,"1 veh, dvr at fault",Unknown,,European
1,2813613,Female, 72,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813618,Male, 54,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813622,Male, 18,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813631,Male, 43,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813633,Male, 17,Serious,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2813633,Male, 21,Minor,2,">1 party, no dvr fault",Full,,European
1,2813634,Female, 45,Minor,1,">1 party, dvr prime fault",Restricted,,NZ Maori
1,2813634,Male, 62,Serious,2,">1 party, no dvr fault",Full,,European
1,2813640,Male, 58,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813647,Female, 19,Not injured,2,">1 party, dvr prime fault",Learner,,Samoan
1,2813648,Male, 34,Not injured,2,">1 party, dvr prime fault",Full,,Asian
1,2813653,Female, 49,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813656,Male, 50,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813663,Female, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813670,Male, 23,Not injured,2,">1 party, no dvr fault",Restricted,,European
1,2813670,Male, 37,Serious,1,">1 party, dvr prime fault",Disqualified,,NZ Maori
1,2813673,Female, 26,Serious,2,">1 party, no dvr fault",Restricted,,European
1,2813673,Male, 49,Not injured,1,">1 party, dvr part fault",Unknown,,Asian
1,2813686,Female, 23,Not injured,1,">1 party, no dvr fault",Full,,Unknown
1,2813686,Male, 38,Serious,2,">1 party, dvr prime fault",Full,,NZ Maori
1,2813692,Male, 52,Serious,1,"1 veh, dvr at fault",Unknown,,NZ Maori
1,2813699,Male, 36,Minor,1,"1 veh, dvr at fault",Full,,Tongan
1,2813704,Female, 51,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813704,Male, 40,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813706,Male, 25,Serious,2,">1 party, no dvr fault",Full,,Other Pacific Islander
1,2813706,Male, 47,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813710,Male, 41,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813712,Male, 16,Serious,2,">1 party, no dvr fault",Restricted,,European
1,2813712,Male, 30,Not injured,1,">1 party, dvr prime fault",Disqualified,,European
1,2813723,Female, 10,Serious,1,"1 veh, dvr at fault",Never Licensed,,European
1,2813730,Male, 23,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2813736,Female, 16,Not injured,1,"1 veh, dvr at fault",Learner,,NZ Maori
1,2813755,Male, 19,Minor,1,">1 party, dvr prime fault",Restricted,,Unknown
1,2813755,Male, 62,Minor,2,">1 party, no dvr fault",Full,,European
1,2813761,Female, 22,Serious,2,">1 party, dvr prime fault",Unknown,,Asian
1,2813761,Male, 48,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813773,Male, 18,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813773,Male, 69,Serious,1,">1 party, dvr part fault",Full,,European
1,2813775,Male, 21,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813782,Male, 58,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813784,Male, 79,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2813786,Male, 34,Serious,1,">1 party, no dvr fault",Full,,European
1,2813786,Male, 59,Minor,2,">1 party, dvr prime fault",Overseas,Visitor,Asian
1,2813789,Female, 23,Minor,1,">1 party, dvr prime fault",Full,,European
1,2813789,Male, 21,Serious,2,">1 party, no dvr fault",Learner,,European
1,2813791,Male, 23,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813796,Male, 55,Not injured,2,">1 party, dvr part fault",Full,,European
1,2813797,Male, 49,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813799,Male, 54,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813799,Male, 54,Serious,2,">1 party, no dvr fault",Full,,European
1,2813799,Male, 54,Serious,3,">1 party, no dvr fault",Full,,European
1,2813802,Male, 20,Serious,1,"1 veh, dvr at fault",Restricted,,Asian
1,2813818,Female, 39,Not injured,2,">1 party, no dvr fault",Full,,European
1,2813818,Female, 61,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813829,Male, 20,Serious,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2813842,Female, 29,Not injured,2,">1 party, dvr prime fault",Full,,Samoan
1,2813842,Male, 37,Serious,1,">1 party, no dvr fault",Full,,European
1,2813854,Female, 53,Not injured,1,">1 party, no dvr fault",Full,,Samoan
1,2813865,Female, 56,Minor,1,"1 veh, dvr at fault",Full,,European
1,2813874,Male, 20,Serious,1,"1 veh, dvr at fault",Overseas,Student,Other
1,2813877,Male, 21,Serious,1,"1 veh, dvr at fault",Unknown,,European
1,2813879,Female, 54,Serious,1,"1 veh, dvr at fault",Full,,Unknown
1,2813880,Male, 58,Not injured,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813885,Male, 18,Not injured,1,">1 party, dvr prime fault",Full,,Asian
1,2813888,Female, 52,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813888,Male, 67,Minor,2,">1 party, no dvr fault",Full,,European
1,2813890,Female, 31,Not injured,1,"1 veh, dvr at fault",Never Licensed,,Samoan
1,2813899,Male, 19,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2813901,Female, 53,Serious,1,">1 party, no dvr fault",Full,,European
1,2813901,Male, 16,Not injured,2,">1 party, dvr prime fault",Restricted,,European
1,2813919,Male,,Not injured,2,">1 party, no dvr fault",Unknown,,Other
1,2813923,Male, 34,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813929,Male, 41,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813931,Female, 39,Serious,1,">1 party, dvr part fault",Restricted,,NZ Maori
1,2813941,Male, 80,Not injured,1,">1 party, no dvr fault",Unknown,,European
1,2813943,Female, 28,Serious,1,">1 party, no dvr fault",Learner,,European
1,2813943,Male,,Not injured,2,">1 party, dvr prime fault",Unknown,,NZ Maori
1,2813944,Female, 86,Serious,2,">1 party, dvr prime fault",Unknown,,European
1,2813944,Male, 24,Minor,1,">1 party, no dvr fault",Restricted,,European
1,2813960,Male, 33,Serious,1,">1 party, dvr prime fault",Learner,,Samoan
1,2813961,Male, 47,Serious,1,">1 party, dvr prime fault",Full,,NZ Maori
1,2813961,Male,,Not injured,2,">1 party, no dvr fault",Unknown,,Unknown
1,2813962,Male, 40,Serious,1,">1 party, dvr prime fault",Full,,European
1,2813962,Male, 41,Serious,2,">1 party, dvr part fault",Full,,European
1,2813962,Male, 76,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,2813965,Male, 30,Not injured,1,">1 party, dvr prime fault",Never Licensed,,Samoan
1,2813966,Male, 71,Serious,1,"1 veh, dvr at fault",Overseas,Unknown,European
1,2813967,Female, 32,Serious,2,">1 party, dvr prime fault",Full,,European
1,2813967,Male, 35,Not injured,1,">1 party, no dvr fault",Full,,European
1,2813972,Male, 38,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813973,Male, 16,Serious,1,"1 veh, dvr at fault",Restricted,,NZ Maori
1,2813975,Male, 32,Not injured,1,">1 party, dvr prime fault",Full,,European
1,2813979,Female, 21,Not injured,1,">1 party, no dvr fault",Restricted,,Unknown
1,2813982,Male, 17,Not injured,1,">1 party, no dvr fault",Restricted,,European
1,2813982,Male, 38,Serious,2,">1 party, dvr prime fault",Full,,European
1,2813984,Male, 44,Serious,1,">1 party, dvr prime fault",Full,,Samoan
1,2813987,Male, 37,Serious,1,"1 veh, dvr at fault",Unknown,,Unknown
1,2813988,Male, 28,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813989,Male, 54,Serious,1,"1 veh, dvr at fault",Full,,NZ Maori
1,2813993,Male, 26,Serious,1,"1 veh, dvr at fault",Restricted,,European
1,2813994,Male, 34,Serious,1,"1 veh, dvr at fault",Full,,European
1,2813995,Male, 30,Serious,1,"1 veh, dvr at fault",Learner,,European
1,2813997,Female, 16,Minor,1,"1 veh, dvr at fault",Restricted,,European
1,2813999,Female, 21,Serious,1,">1 party, dvr prime fault",Restricted,,European
1,2813999,Female, 47,Not injured,2,">1 party, no dvr fault",Full,,European
1,2814001,Male, 23,Not injured,1,"1 veh, dvr at fault",Disqualified,,NZ Maori
1,2814002,Male, 27,Serious,1,">1 party, dvr prime fault",Full,,European
1,2814002,Male, 37,Not injured,2,">1 party, no dvr fault",Full,,Unknown
1,2814002,Male, 69,Not injured,3,">1 party, no dvr fault",Full,,European
1,2814004,Male, 52,Not injured,3,">1 party, no dvr fault",Full,,Unknown
1,2814004,Male, 57,Not injured,2,">1 party, no dvr fault",Full,,European
1,2814004,Male, 72,Serious,1,">1 party, dvr prime fault",Full,,European
1,2814005,Male, 42,Not injured,1,">1 party, no dvr fault",Full,,European
1,2814007,Male, 48,Serious,1,"1 veh, dvr at fault",Full,,European
