"COUNT","Crash ID","Driver Role","Driver Causes","Driver Cse Cats"
1,2921067,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,2921067,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,2921070,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921070,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,2921078,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921078,1,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921099,1,"108 - Drugs suspected",Alcohol or Drugs
1,2921099,1,"131 - Lost control when turning",Lost Control
1,2921099,1,"402 - New driver showed inexperience",Inexperience
1,2921106,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921106,1,"131 - Lost control when turning",Lost Control
1,2921106,1,"402 - New driver showed inexperience",Inexperience
1,2921111,1,"171 - Turned right from incorrect lane",Wrong Lane/Turned From Wrong Position
1,2921120,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2921126,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921126,1,"129 - Too far left/right",Failed to Keep Left
1,2921137,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,2921144,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921144,1,"130 - Lost control",Lost Control
1,2921158,1,"131 - Lost control when turning",Lost Control
1,2921169,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921169,1,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2921190,1,"131 - Lost control when turning",Lost Control
1,2921190,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921191,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921191,1,"130 - Lost control",Lost Control
1,2921195,1,"205 - On incorrect side of the island or median",Forbidden Movements
1,2921195,2,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2921199,2,"322 - Did not stop at steady red light",Did not Stop
1,2921199,2,"355 - Attention diverted while trying to find intersection",Attention Diverted By:
1,2921209,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2921209,1,"135 - Lost control due to road conditions",Lost Control
1,2921209,1,"402 - New driver showed inexperience",Inexperience
1,2921210,1,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2921210,1,"387 - Misjudged intentions of other party",Misjudged speed
1,2921210,1,"407 - Driver over-reacted",Inexperience
1,2921213,1,"381 - Misjudged speed, etc of vehicle coming from behind or alongside",Misjudged speed
1,2921221,1,"131 - Lost control when turning",Lost Control
1,2921222,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921222,1,"131 - Lost control when turning",Lost Control
1,2921234,1,"138 - Lost control on unsealed road",Lost Control
1,2921234,1,"402 - New driver showed inexperience",Inexperience
1,2921245,1,"130 - Lost control",Lost Control
1,2921245,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921249,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921249,1,"132 - Lost control under heavy braking",Lost Control
1,2921270,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,2921270,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921274,1,"129 - Too far left/right",Failed to Keep Left
1,2921274,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2921283,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2921283,1,"131 - Lost control when turning",Lost Control
1,2921283,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921284,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2921284,1,"130 - Lost control",Lost Control
1,2921284,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921286,1,"181 - Following too closely",In Line of Traffic
1,2921286,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921288,1,"112 - Too fast on straight",Too fast for Conditions
1,2921288,1,"130 - Lost control",Lost Control
1,2921288,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2921294,1,"130 - Lost control",Lost Control
1,2921294,1,"402 - New driver showed inexperience",Inexperience
1,2921297,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921297,1,"121 - Swung wide on bend",Failed to Keep Left
1,2921303,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921303,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921316,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921316,1,"112 - Too fast on straight",Too fast for Conditions
1,2921319,1,"181 - Following too closely",In Line of Traffic
1,2921319,2,"181 - Following too closely",In Line of Traffic
1,2921322,1,"321 - Did not stop at stop sign",Did not Stop
1,2921322,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2921324,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921324,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2921327,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,2921327,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921327,1,"131 - Lost control when turning",Lost Control
1,2921338,1,"131 - Lost control when turning",Lost Control
1,2921338,1,"135 - Lost control due to road conditions",Lost Control
1,2921338,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,2921340,1,"131 - Lost control when turning",Lost Control
1,2921340,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2921340,2,"150 - Overtaking",Overtaking
1,2921342,1,"129 - Too far left/right",Failed to Keep Left
1,2921342,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921345,1,"129 - Too far left/right",Failed to Keep Left
1,2921345,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921350,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921350,1,"131 - Lost control when turning",Lost Control
1,2921350,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921351,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921351,1,"130 - Lost control",Lost Control
1,2921351,1,"407 - Driver over-reacted",Inexperience
1,2921352,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2921355,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921355,2,"330 - Inattentive",Inattentive: Failed to Notice
1,2921364,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,2921364,1,"130 - Lost control",Lost Control
1,2921365,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921365,1,"131 - Lost control when turning",Lost Control
1,2921365,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921375,1,"181 - Following too closely",In Line of Traffic
1,2921375,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921375,2,"181 - Following too closely",In Line of Traffic
1,2921375,3,"181 - Following too closely",In Line of Traffic
1,2921389,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2921393,1,"131 - Lost control when turning",Lost Control
1,2921394,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921394,1,"195 - Suddenly swerved to avoid animal",Sudden Action
1,2921394,2,"138 - Lost control on unsealed road",Lost Control
1,2921394,2,"191 - Suddenly braked",Sudden Action
1,2921396,1,"112 - Too fast on straight",Too fast for Conditions
1,2921396,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921396,1,"359 - Attention diverted by cell phone",Attention Diverted By:
1,2921397,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921397,2,"330 - Inattentive",Inattentive: Failed to Notice
1,2921397,2,"507 - Impared ability due to old age",Illness and Disability
1,2921399,1,"104 - Alcohol test result unknown",Alcohol or Drugs
1,2921399,1,"131 - Lost control when turning",Lost Control
1,2921399,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921402,1,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,2921407,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921407,2,"427 - Foot slipped or got caught under pedal",Incorrect use of vehicle controls
1,2921408,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2921412,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921412,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921425,1,"123 - Cutting corner on bend",Failed to Keep Left
1,2921425,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921425,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2921426,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921426,1,"130 - Lost control",Lost Control
1,2921426,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,2921427,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921427,1,"350 - Attention diverted",Attention Diverted By:
1,2921428,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921428,1,"131 - Lost control when turning",Lost Control
1,2921435,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921435,1,"122 - Swung wide at intersection",Failed to Keep Left
1,2921435,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921438,1,"158 - Overtaking on left",Overtaking
1,2921438,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921438,2,"314 - Failed to give way when waved through by other driver",Failed to Give Way
1,2921442,1,"130 - Lost control",Lost Control
1,2921442,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921443,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921443,1,"131 - Lost control when turning",Lost Control
1,2921443,1,"404 - Overseas/migrant driver failed to adjust to NZ road rules and road conditions",Inexperience
1,2921455,2,"321 - Did not stop at stop sign",Did not Stop
1,2921466,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921469,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921469,1,"336 - Inattentive: failed to notice other regulatory sign / markings",Inattentive: Failed to Notice
1,2921469,1,"402 - New driver showed inexperience",Inexperience
1,2921475,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,2921479,1,"191 - Suddenly braked",Sudden Action
1,2921479,2,"312 - Failed to give way entering roadway not from driveway or intersection",Failed to Give Way
1,2921479,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921480,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921486,1,"194 - Suddenly swerved to avoid pedestrian",Sudden Action
1,2921487,2,"373 - Didnt see/look behind when pulling out from parked position",Did Not See or Look for Another Party Until Too Late
1,2921497,1,"135 - Lost control due to road conditions",Lost Control
1,2921503,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921503,2,"330 - Inattentive",Inattentive: Failed to Notice
1,2921508,1,"131 - Lost control when turning",Lost Control
1,2921508,1,"407 - Driver over-reacted",Inexperience
1,2921519,1,"321 - Did not stop at stop sign",Did not Stop
1,2921528,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921541,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,2921546,1,"132 - Lost control under heavy braking",Lost Control
1,2921546,1,"191 - Suddenly braked",Sudden Action
1,2921549,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921549,1,"129 - Too far left/right",Failed to Keep Left
1,2921549,1,"130 - Lost control",Lost Control
1,2921551,1,"175 - Turned left from near centre line",Wrong Lane/Turned From Wrong Position
1,2921551,1,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921551,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921555,1,"129 - Too far left/right",Failed to Keep Left
1,2921555,1,"153 - Failed to notice oncoming traffic",Overtaking
1,2921564,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921564,1,"131 - Lost control when turning",Lost Control
1,2921564,1,"402 - New driver showed inexperience",Inexperience
1,2921565,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921565,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921565,1,"131 - Lost control when turning",Lost Control
1,2921566,2,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921566,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921566,2,"402 - New driver showed inexperience",Inexperience
1,2921568,1,"129 - Too far left/right",Failed to Keep Left
1,2921568,1,"363 - Attention diverted by driver dazzled by sun/lights",Attention Diverted By:
1,2921574,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921574,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921588,1,"130 - Lost control",Lost Control
1,2921588,1,"195 - Suddenly swerved to avoid animal",Sudden Action
1,2921591,1,"136 - Lost control due to vehicle fault",Lost Control
1,2921595,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921595,2,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,2921599,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,2921599,1,"383 - Misjudged pedestrians movement or intention",Misjudged speed
1,2921601,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921601,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921610,2,"310 - Failed to give way at one lane bridge/road",Failed to Give Way
1,2921612,1,"131 - Lost control when turning",Lost Control
1,2921612,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2921612,1,"423 - Wrong pedal",Incorrect use of vehicle controls
1,2921614,1,"181 - Following too closely",In Line of Traffic
1,2921614,2,"181 - Following too closely",In Line of Traffic
1,2921614,2,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921614,2,"352 - Attention diverted by scenery or persons outside vehicle",Attention Diverted By:
1,2921615,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,2921615,1,"376 - Didnt see/look when required to give way to ped",Did Not See or Look for Another Party Until Too Late
1,2921618,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921618,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2921623,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2921623,1,"160 - Overtaking vehicle signaling right turn",Overtaking
1,2921623,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921625,1,"403 - Driving unfamiliar vehicle",Inexperience
1,2921625,1,"423 - Wrong pedal",Incorrect use of vehicle controls
1,2921640,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921640,1,"133 - Lost control under heavy acceleration",Lost Control
1,2921642,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921642,1,"129 - Too far left/right",Failed to Keep Left
1,2921647,1,"131 - Lost control when turning",Lost Control
1,2921647,1,"532 - Casualty thrown from vehicle",Miscellaneous Person
1,2921649,1,"124 - Cutting corner at intersection",Failed to Keep Left
1,2921649,1,"402 - New driver showed inexperience",Inexperience
1,2921654,1,"402 - New driver showed inexperience",Inexperience
1,2921654,1,"403 - Driving unfamiliar vehicle",Inexperience
1,2921656,1,"181 - Following too closely",In Line of Traffic
1,2921656,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921656,2,"181 - Following too closely",In Line of Traffic
1,2921659,2,"314 - Failed to give way when waved through by other driver",Failed to Give Way
1,2921671,1,"129 - Too far left/right",Failed to Keep Left
1,2921679,1,"181 - Following too closely",In Line of Traffic
1,2921679,1,"191 - Suddenly braked",Sudden Action
1,2921679,2,"181 - Following too closely",In Line of Traffic
1,2921679,2,"191 - Suddenly braked",Sudden Action
1,2921679,4,"191 - Suddenly braked",Sudden Action
1,2921692,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921692,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921692,2,"402 - New driver showed inexperience",Inexperience
1,2921706,1,"326 - Did not stop at flashing red lights (rly xing)",Did not Stop
1,2921706,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921707,1,"130 - Lost control",Lost Control
1,2921711,1,"130 - Lost control",Lost Control
1,2921711,1,"504 - Medical illness (not sudden eg flu)",Illness and Disability
1,2921712,1,"130 - Lost control",Lost Control
1,2921712,1,"150 - Overtaking",Overtaking
1,2921720,1,"383 - Misjudged pedestrians movement or intention",Misjudged speed
1,2921720,1,"434 - Intimidating driving",Showing Off
1,2921721,1,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,2921737,1,"132 - Lost control under heavy braking",Lost Control
1,2921737,1,"181 - Following too closely",In Line of Traffic
1,2921751,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921751,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921757,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921757,1,"131 - Lost control when turning",Lost Control
1,2921760,1,"130 - Lost control",Lost Control
1,2921760,1,"407 - Driver over-reacted",Inexperience
1,2921760,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2921761,2,"350 - Attention diverted",Attention Diverted By:
1,2921761,2,"386 - Misjudged speed of own vehicle",Misjudged speed
1,2921761,2,"507 - Impared ability due to old age",Illness and Disability
1,2921762,1,"131 - Lost control when turning",Lost Control
1,2921762,1,"353 - Attention diverted by other traffic",Attention Diverted By:
1,2921772,1,"312 - Failed to give way entering roadway not from driveway or intersection",Failed to Give Way
1,2921772,1,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,2921780,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2921780,1,"130 - Lost control",Lost Control
1,2921780,1,"359 - Attention diverted by cell phone",Attention Diverted By:
1,2921782,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921782,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921782,1,"402 - New driver showed inexperience",Inexperience
1,2921785,1,"131 - Lost control when turning",Lost Control
1,2921789,1,"130 - Lost control",Lost Control
1,2921789,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921790,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921790,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921791,1,"130 - Lost control",Lost Control
1,2921795,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921795,1,"131 - Lost control when turning",Lost Control
1,2921795,1,"402 - New driver showed inexperience",Inexperience
1,2921800,1,"129 - Too far left/right",Failed to Keep Left
1,2921800,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2921808,2,"321 - Did not stop at stop sign",Did not Stop
1,2921808,2,"385 - Misjudged size or position of fixed object or obstacle",Misjudged speed
1,2921808,2,"507 - Impared ability due to old age",Illness and Disability
1,2921812,1,"130 - Lost control",Lost Control
1,2921812,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,2921819,1,"123 - Cutting corner on bend",Failed to Keep Left
1,2921819,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921826,1,"150 - Overtaking",Overtaking
1,2921826,1,"387 - Misjudged intentions of other party",Misjudged speed
1,2921826,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2921842,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921842,1,"131 - Lost control when turning",Lost Control
1,2921842,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921851,1,"121 - Swung wide on bend",Failed to Keep Left
1,2921853,1,"129 - Too far left/right",Failed to Keep Left
1,2921853,1,"412 - Fatigue due to lack of sleep",Fatigue (Drowsy
1,2921854,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921857,1,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921857,1,"351 - Attention diverted by passengers",Attention Diverted By:
1,2921857,1,"357 - Emotionally upset/road rage",Attention Diverted By:
1,2921858,1,"331 - Failed to notice car slowing",Inattentive: Failed to Notice
1,2921871,1,"321 - Did not stop at stop sign",Did not Stop
1,2921871,1,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2921872,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921872,1,"111 - Too fast entering corner",Too fast for Conditions
1,2921872,1,"131 - Lost control when turning",Lost Control
1,2921874,1,"383 - Misjudged pedestrians movement or intention",Misjudged speed
1,2921879,1,"130 - Lost control",Lost Control
1,2921879,1,"501 - Illness with no warning (eg heart attack)",Illness and Disability
1,2921881,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2921881,2,"351 - Attention diverted by passengers",Attention Diverted By:
1,2921882,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921882,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2921889,1,"131 - Lost control when turning",Lost Control
1,2921889,1,"407 - Driver over-reacted",Inexperience
1,2921898,1,"135 - Lost control due to road conditions",Lost Control
1,2921907,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921907,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921923,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921923,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2921924,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2921924,1,"108 - Drugs suspected",Alcohol or Drugs
1,2921924,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2921928,2,"321 - Did not stop at stop sign",Did not Stop
1,2921928,2,"350 - Attention diverted",Attention Diverted By:
1,2921957,2,"321 - Did not stop at stop sign",Did not Stop
1,2921957,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2921961,1,"306 - Failed to give way to ped on a xing",Failed to Give Way
1,2921965,1,"135 - Lost control due to road conditions",Lost Control
1,2921967,2,"321 - Did not stop at stop sign",Did not Stop
1,2921967,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2921967,2,"355 - Attention diverted while trying to find intersection",Attention Diverted By:
1,2921969,2,"303 - Failed to give way when turning to non-turning traffic",Failed to Give Way
1,2921969,2,"387 - Misjudged intentions of other party",Misjudged speed
1,2921982,1,"131 - Lost control when turning",Lost Control
1,2921982,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2921983,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2921997,1,"112 - Too fast on straight",Too fast for Conditions
1,2921997,1,"402 - New driver showed inexperience",Inexperience
1,2921997,1,"430 - Showing off",Showing Off
1,2921999,1,"130 - Lost control",Lost Control
1,2921999,2,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922000,1,"135 - Lost control due to road conditions",Lost Control
1,2922003,1,"307 - Failed to give way when turning at signals to ped",Failed to Give Way
1,2922005,1,"112 - Too fast on straight",Too fast for Conditions
1,2922005,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2922005,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922012,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922012,1,"428 - Parking brake not fully applied",Incorrect use of vehicle controls
1,2922013,2,"321 - Did not stop at stop sign",Did not Stop
1,2922013,2,"335 - Inattentive: failed to notice intersection or its stop/give way control",Inattentive: Failed to Notice
1,2922013,2,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922014,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922014,1,"132 - Lost control under heavy braking",Lost Control
1,2922015,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2922017,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,2922017,1,"507 - Impared ability due to old age",Illness and Disability
1,2922031,1,"101 - Alcohol suspected",Alcohol or Drugs
1,2922031,1,"131 - Lost control when turning",Lost Control
1,2922035,1,"333 - Failed to notice indication of vehicle in front",Inattentive: Failed to Notice
1,2922042,1,"130 - Lost control",Lost Control
1,2922042,1,"354 - Attention diverted by animal or insect in vehicle",Attention Diverted By:
1,2922052,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,2922052,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922054,2,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922054,2,"377 - Didnt see/look when visibility obstructed by other vehicles",Did Not See or Look for Another Party Until Too Late
1,2922069,2,"373 - Didnt see/look behind when pulling out from parked position",Did Not See or Look for Another Party Until Too Late
1,2922074,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922074,1,"131 - Lost control when turning",Lost Control
1,2922074,1,"402 - New driver showed inexperience",Inexperience
1,2922079,1,"129 - Too far left/right",Failed to Keep Left
1,2922079,1,"330 - Inattentive",Inattentive: Failed to Notice
1,2922083,2,"113 - Too fast to give way at intersection",Too fast for Conditions
1,2922083,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2922088,1,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922088,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922088,1,"402 - New driver showed inexperience",Inexperience
1,2922088,2,"102 - Alcohol test below limit",Alcohol or Drugs
1,2922101,1,"133 - Lost control under heavy acceleration",Lost Control
1,2922101,1,"402 - New driver showed inexperience",Inexperience
1,2922105,1,"410 - Fatigue (drowsy, tired, fell asleep)",Fatigue (Drowsy
1,2922108,1,"141 - Didn't signal when moving to left",Failed to Signal in Time
1,2922108,1,"372 - Didnt see/look behind when changing lanes, position or direction",Did Not See or Look for Another Party Until Too Late
1,2922108,2,"197 - Suddenly swerved to avoid vehicle",Sudden Action
1,2922110,2,"309 - Failed to give way to traffic approaching/crossing from the right",Failed to Give Way
1,2922110,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922112,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922112,1,"111 - Too fast entering corner",Too fast for Conditions
1,2922112,1,"131 - Lost control when turning",Lost Control
1,2922112,1,"514 - Evading enforcement",Intentional or Criminal
1,2922114,2,"302 - Failed to give way at give way sign",Failed to Give Way
1,2922114,2,"378 - Didnt see/look when visibility limited by roadside features",Did Not See or Look for Another Party Until Too Late
1,2922123,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922123,1,"138 - Lost control on unsealed road",Lost Control
1,2922123,1,"517 - Stolen vehicle",Intentional or Criminal
1,2922125,1,"371 - Didnt see/look behind when reversing/manoeuvering",Did Not See or Look for Another Party Until Too Late
1,2922126,1,"129 - Too far left/right",Failed to Keep Left
1,2922126,1,"134 - Lost control while returning to seal from unsealed shoulder",Lost Control
1,2922126,1,"407 - Driver over-reacted",Inexperience
1,2922129,1,"130 - Lost control",Lost Control
1,2922136,1,"130 - Lost control",Lost Control
1,2922136,1,"358 - Attention diverted by cigarette etc",Attention Diverted By:
1,2922141,2,"301 - Failed to give way at stop sign",Failed to Give Way
1,2922141,2,"375 - Didnt see/look when required to give way to traffic from another direction",Did Not See or Look for Another Party Until Too Late
1,2922145,1,"103 - Alcohol test above limit or test refused",Alcohol or Drugs
1,2922145,1,"112 - Too fast on straight",Too fast for Conditions
