"COUNT","Crash ID","DrvPassOthr","Road User Sex","Road User Age","Road User Injury","Road User Role","Road User Driver at Fault","Road User Ethnicity"
1,2903784,Driver,Female, 48,Not injured,1,">1 party, no dvr fault",European
1,2903787,Driver,Female, 22,Serious,1,">1 party, no dvr fault",European
1,2903787,Driver,Male, 26,Not injured,2,">1 party, dvr prime fault",Asian
1,2903817,Driver,Male, 26,Not injured,1,">1 party, dvr prime fault",Asian
1,2903817,Driver,Male, 37,Minor,2,">1 party, no dvr fault",European
1,2903817,Driver,Male, 67,Not injured,3,">1 party, no dvr fault",Unknown
1,2903817,Passenger,Female, 35,Minor,2,">1 party, no dvr fault",European
1,2903817,Passenger,Male,  2,Serious,2,">1 party, no dvr fault",European
1,2903873,Driver,Male, 28,Not injured,2,">1 party, dvr prime fault",European
1,2903873,Driver,Male, 32,Serious,1,">1 party, no dvr fault",European
1,2903874,Driver,Male, 34,Not injured,1,">1 party, no dvr fault",Asian
1,2903878,Driver,Female, 20,Not injured,2,">1 party, dvr part fault",European
1,2903878,Driver,Female, 36,Serious,1,">1 party, dvr part fault",Asian
1,2903891,Driver,Female, 20,Not injured,1,">1 party, dvr prime fault",European
1,2903891,Driver,Male, 25,Serious,2,">1 party, no dvr fault",European
1,2903957,Driver,Female, 24,Serious,1,">1 party, no dvr fault",European
1,2903957,Driver,Male, 18,Not injured,2,">1 party, dvr prime fault",European
1,2903971,Driver,Male, 46,Not injured,1,">1 party, dvr prime fault",Other Pacific Islander
1,2903979,Driver,Male, 63,Not injured,2,">1 party, dvr prime fault",NZ Maori
1,2903979,Other,Female, 17,Serious,1,">1 party, no dvr fault",European
1,2904157,Driver,Male, 26,Serious,1,">1 party, dvr prime fault",European
1,2904302,Driver,Male, 59,Serious,1,"1 veh, dvr at fault",European
1,2904305,Driver,Female, 75,Not injured,1,">1 party, no dvr fault",European
1,2904487,Driver,Male, 36,Serious,1,">1 party, no dvr fault",European
1,2904487,Driver,Male, 37,Not injured,2,">1 party, dvr prime fault",European
1,2904658,Driver,Male, 46,Not injured,2,">1 party, dvr part fault",Asian
1,2904658,Other,Male, 32,Serious,1,">1 party, no dvr fault",Unknown
1,2904659,Driver,Male, 29,Serious,1,">1 party, no dvr fault",European
1,2904659,Driver,Male, 31,Not injured,2,">1 party, dvr part fault",Asian
1,2904678,Driver,Male, 20,Serious,1,">1 party, dvr prime fault",Samoan
1,2904678,Driver,Male, 76,Minor,2,">1 party, no dvr fault",European
1,2904679,Driver,Male, 42,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2904812,Driver,Female, 34,Not injured,2,">1 party, dvr prime fault",European
1,2904812,Driver,Male, 46,Serious,1,">1 party, no dvr fault",European
1,2904858,Driver,Male, 23,Serious,1,"1 veh, dvr at fault",European
1,2904858,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",Unknown
1,2904858,Passenger,Male, 24,Serious,1,"1 veh, dvr at fault",European
1,2904858,Passenger,Male, 24,Minor,1,"1 veh, dvr at fault",Unknown
1,2904921,Driver,Female, 29,Serious,1,"1 veh, dvr at fault",European
1,2904953,Driver,Male, 39,Not injured,1,">1 party, dvr prime fault",European
1,2904974,Driver,Male, 24,Minor,1,"1 veh, dvr at fault",Asian
1,2904974,Passenger,Female, 20,Serious,1,"1 veh, dvr at fault",Asian
1,2904977,Driver,Male, 45,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2904977,Driver,Unknown,,Not injured,2,">1 party, no dvr fault",Unknown
1,2904977,Passenger,Female, 32,Serious,1,">1 party, dvr prime fault",European
1,2905165,Driver,Female, 30,Not injured,2,">1 party, dvr prime fault",Samoan
1,2905165,Driver,Male, 22,Serious,1,">1 party, no dvr fault",European
1,2905171,Driver,Female, 24,Not injured,2,">1 party, dvr prime fault",European
1,2905171,Driver,Male, 40,Serious,1,">1 party, dvr part fault",European
1,2905173,Driver,Male, 40,Not injured,1,">1 party, dvr prime fault",Asian
1,2905173,Other,Male, 47,Serious,2,">1 party, no dvr fault",European
1,2905199,Driver,Male, 62,Not injured,1,">1 party, dvr prime fault",European
1,2905206,Driver,Male, 37,Minor,1,">1 party, no dvr fault",Samoan
1,2905235,Driver,Female, 15,Minor,1,">1 party, dvr prime fault",European
1,2905235,Driver,Female, 36,Serious,2,">1 party, no dvr fault",European
1,2905250,Driver,Male, 17,Serious,1,"1 veh, dvr at fault",Tongan
1,2905250,Passenger,Male, 18,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2905256,Driver,Female, 43,Minor,2,">1 party, no dvr fault",European
1,2905256,Driver,Male, 41,Serious,1,">1 party, dvr prime fault",European
1,2905258,Driver,Female, 48,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2905307,Driver,Female, 20,Not injured,2,">1 party, dvr prime fault",European
1,2905307,Other,Male, 53,Serious,1,">1 party, no dvr fault",European
1,2905307,Other,Male, 53,Serious,5,">1 party, no dvr fault",European
1,2905307,Other,Male, 54,Serious,3,">1 party, no dvr fault",European
1,2905307,Other,Male, 54,Serious,4,">1 party, no dvr fault",European
1,2905420,Driver,Female, 77,Serious,1,">1 party, dvr prime fault",Tongan
1,2905420,Driver,Male, 32,Not injured,2,">1 party, no dvr fault",NZ Maori
1,2905426,Driver,Female, 46,Not injured,2,">1 party, dvr prime fault",European
1,2905426,Other,Male, 25,Serious,1,">1 party, no dvr fault",NZ Maori
1,2905428,Driver,Female, 49,Serious,2,">1 party, dvr prime fault",European
1,2905428,Driver,Male, 21,Not injured,1,">1 party, no dvr fault",European
1,2905428,Driver,Male, 24,Not injured,3,,European
1,2905435,Driver,Unknown, 23,Not injured,1,"1 veh, dvr at fault",Asian
1,2905436,Driver,Female, 40,Minor,3,">1 party, no dvr fault",European
1,2905436,Driver,Male, 34,Not injured,2,">1 party, dvr prime fault",European
1,2905436,Driver,Male, 53,Not injured,1,">1 party, no dvr fault",European
1,2905436,Passenger,Female, 40,Serious,1,">1 party, no dvr fault",European
1,2905520,Driver,Female, 24,Not injured,2,">1 party, dvr prime fault",European
1,2905520,Driver,Male, 22,Serious,1,">1 party, no dvr fault",European
1,2905540,Driver,Male, 19,Not injured,1,">1 party, no dvr fault",European
1,2905548,Driver,Male, 18,Not injured,1,">1 party, no dvr fault",Other
1,2905554,Driver,Male, 54,Serious,1,">1 party, dvr prime fault",Asian
1,2905554,Driver,Male, 54,Not injured,2,">1 party, no dvr fault",European
1,2905745,Driver,Female, 17,Not injured,2,">1 party, no dvr fault",Other Pacific Islander
1,2905745,Driver,Male, 48,Not injured,1,">1 party, dvr prime fault",Asian
1,2905745,Passenger,Female, 26,Serious,2,">1 party, no dvr fault",Other Pacific Islander
1,2905759,Driver,Male, 17,Serious,1,">1 party, dvr prime fault",European
1,2905759,Driver,Male, 57,Not injured,2,">1 party, no dvr fault",European
1,2905776,Driver,Male, 37,Serious,1,">1 party, dvr prime fault",NZ Maori
1,2905776,Driver,Male, 49,Serious,2,">1 party, no dvr fault",Samoan
1,2905776,Passenger,Female, 48,Minor,2,">1 party, no dvr fault",Samoan
1,2905783,Driver,Male, 44,Not injured,1,">1 party, dvr prime fault",European
1,2905785,Driver,Male, 27,Minor,1,">1 party, dvr prime fault",Asian
1,2905785,Driver,Male, 65,Serious,2,">1 party, no dvr fault",Asian
1,2905785,Passenger,Male, 29,Serious,1,">1 party, dvr prime fault",Unknown
1,2905808,Driver,Female, 44,Not injured,2,">1 party, no dvr fault",European
1,2905808,Driver,Male, 18,Serious,1,">1 party, dvr prime fault",European
1,2905808,Passenger,Male, 23,Serious,1,">1 party, dvr prime fault",European
1,2905855,Driver,Female, 23,Not injured,2,">1 party, dvr prime fault",European
1,2905855,Other,Male, 29,Serious,1,">1 party, no dvr fault",European
1,2905926,Driver,Male, 56,Not injured,2,">1 party, no dvr fault",European
1,2905926,Driver,Male, 80,Serious,1,">1 party, dvr prime fault",European
1,2905926,Passenger,Female, 73,Serious,1,">1 party, dvr prime fault",European
1,2905963,Driver,Male, 31,Not injured,1,">1 party, dvr prime fault",Other Pacific Islander
1,2905964,Driver,Female, 41,Not injured,1,">1 party, no dvr fault",Other
1,2905973,Driver,Male, 54,Not injured,2,">1 party, dvr prime fault",Asian
1,2905973,Other,Female, 30,Serious,1,">1 party, no dvr fault",European
1,2906033,Driver,Male, 20,Not injured,2,">1 party, no dvr fault",European
1,2906033,Driver,Male, 33,Serious,1,">1 party, dvr prime fault",Unknown
1,2906076,Driver,Male, 27,Not injured,2,">1 party, dvr prime fault",European
1,2906076,Driver,Male, 48,Serious,1,">1 party, no dvr fault",European
1,2906085,Driver,Female, 18,Minor,1,">1 party, no dvr fault",European
1,2906085,Driver,Male, 29,Not injured,3,">1 party, no dvr fault",Other Pacific Islander
1,2906208,Driver,Female, 27,Minor,1,">1 party, no dvr fault",NZ Maori
1,2906208,Driver,Female, 50,Serious,2,">1 party, dvr prime fault",European
1,2906209,Driver,Male, 37,Not injured,3,">1 party, no dvr fault",European
1,2906209,Driver,Male, 48,Not injured,1,">1 party, dvr part fault",Unknown
1,2906209,Driver,Male, 54,Serious,2,">1 party, no dvr fault",Unknown
1,2906239,Driver,Female, 23,Not injured,2,">1 party, dvr prime fault",European
1,2906239,Other,Male, 23,Serious,1,">1 party, no dvr fault",NZ Maori
1,2906247,Driver,Female, 33,Minor,1,">1 party, dvr prime fault",European
1,2906262,Driver,Male, 20,Not injured,2,">1 party, dvr prime fault",Asian
1,2906262,Driver,Male, 45,Serious,1,">1 party, no dvr fault",European
1,2906286,Driver,Male, 23,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2906286,Passenger,Male, 15,Minor,1,"1 veh, dvr at fault",NZ Maori
1,2906286,Passenger,Male, 18,Serious,1,"1 veh, dvr at fault",European
1,2906343,Driver,Female, 30,Minor,2,">1 party, no dvr fault",Asian
1,2906343,Driver,Male, 31,Serious,1,">1 party, dvr prime fault",European
1,2906373,Driver,Male, 29,Minor,2,">1 party, no dvr fault",Other
1,2906373,Driver,Male, 31,Serious,1,">1 party, dvr prime fault",European
1,2906386,Driver,Male, 22,Not injured,1,">1 party, dvr prime fault",Asian
1,2906386,Driver,Male, 35,Not injured,3,">1 party, no dvr fault",Asian
1,2906401,Driver,Male, 26,Serious,1,">1 party, no dvr fault",Asian
1,2906401,Driver,Male, 64,Not injured,2,">1 party, dvr prime fault",European
1,2906417,Driver,Female,,Not injured,1,">1 party, dvr prime fault",Unknown
1,2906459,Driver,Female, 20,Not injured,1,">1 party, no dvr fault",European
1,2906493,Driver,Male, 33,Serious,1,"1 veh, dvr at fault",NZ Maori
1,2906493,Passenger,Male, 32,Minor,1,"1 veh, dvr at fault",European
