"crashID" "meshblockID" "urbanRural"
201136393 1159000 "Main urban area"
2834298 1159000 "Main urban area"
201040838 1159101 "Main urban area"
201043377 1159101 "Main urban area"
201030653 1159101 "Main urban area"
201037207 1159101 "Main urban area"
201103233 1214900 "Satellite Urban Area"
2837023 1215000 "Satellite Urban Area"
201135077 1215100 "Satellite Urban Area"
201203365 1215400 "Satellite Urban Area"
201004359 1215000 "Satellite Urban Area"
2934722 1215600 "Satellite Urban Area"
201231540 1215100 "Satellite Urban Area"
2941188 1215600 "Satellite Urban Area"
2837892 1215700 "Satellite Urban Area"
201033077 1215600 "Satellite Urban Area"
201039377 1234000 "Main urban area"
201133321 1234000 "Main urban area"
201003496 1234000 "Main urban area"
201240366 1268600 "Independent Urban Area"
2933068 1221700 "Main urban area"
2938389 1221700 "Main urban area"
2933067 1221700 "Main urban area"
201030816 1221700 "Main urban area"
201000166 1280601 "Rural area with low urban influence"
201238777 1278801 "Independent Urban Area"
201231020 1279801 "Independent Urban Area"
2845042 1198100 "Main urban area"
201135178 1198100 "Main urban area"
201135029 1289300 "Independent Urban Area"
2805248 1290700 "Independent Urban Area"
201000121 1290400 "Independent Urban Area"
201031249 1285800 "Independent Urban Area"
2935141 1285800 "Independent Urban Area"
201101055 1180404 "Main urban area"
201139558 1180404 "Main urban area"
201240363 1283700 "Independent Urban Area"
2844133 1114802 "Rural area with low urban influence"
201102931 1210300 "Rural area with moderate urban influence"
2831368 1210300 "Rural area with moderate urban influence"
2934603 1210200 "Rural area with moderate urban influence"
201204348 1210800 "Rural area with low urban influence"
201203948 1210500 "Rural area with low urban influence"
2905622 1210500 "Rural area with low urban influence"
2843820 1210500 "Rural area with low urban influence"
201201056 1210500 "Rural area with low urban influence"
2933169 1210500 "Rural area with low urban influence"
201232691 1210500 "Rural area with low urban influence"
2933187 1210500 "Rural area with low urban influence"
2837054 1210300 "Rural area with moderate urban influence"
201031140 1210200 "Rural area with moderate urban influence"
201135108 1210200 "Rural area with moderate urban influence"
201003785 1210500 "Rural area with low urban influence"
201032657 1210800 "Rural area with low urban influence"
2844185 1232000 "Main urban area"
201234489 1235000 "Main urban area"
201234097 1235000 "Main urban area"
201030204 1232600 "Main urban area"
2801454 1232800 "Main urban area"
201231146 1232800 "Main urban area"
201043375 1232800 "Main urban area"
2841730 1232800 "Main urban area"
201038777 1245003 "Main urban area"
2839255 1233200 "Main urban area"
2943306 1233200 "Main urban area"
2943307 1233200 "Main urban area"
2801504 1233200 "Main urban area"
201135595 1240800 "Main urban area"
201036193 1240600 "Main urban area"
201240866 1232300 "Main urban area"
201030813 1232300 "Main urban area"
201041882 1239900 "Main urban area"
2938368 1241500 "Main urban area"
2933026 1231900 "Main urban area"
201135197 1232300 "Main urban area"
201042837 1232300 "Main urban area"
2832049 1232300 "Main urban area"
2832089 1232300 "Main urban area"
201234794 1232300 "Main urban area"
2931338 1232300 "Main urban area"
201101577 1232300 "Main urban area"
201139544 1242100 "Main urban area"
201235451 1231900 "Main urban area"
2806447 1232000 "Main urban area"
2801583 1232000 "Main urban area"
2803373 1231900 "Main urban area"
201132079 1231500 "Main urban area"
2834086 1231500 "Main urban area"
2934557 1236700 "Main urban area"
201040557 1241100 "Main urban area"
2902007 1235500 "Main urban area"
201230464 1239300 "Main urban area"
201231551 1235500 "Main urban area"
201138383 1241100 "Main urban area"
201231125 1241100 "Main urban area"
201005609 1235500 "Main urban area"
2837743 1232102 "Main urban area"
2833116 1235500 "Main urban area"
201004167 1235500 "Main urban area"
2939798 1232102 "Main urban area"
201101242 1235500 "Main urban area"
2806136 1235500 "Main urban area"
201201294 1236700 "Main urban area"
201133372 1231900 "Main urban area"
2831760 1232300 "Main urban area"
201036200 1232300 "Main urban area"
201036315 1232300 "Main urban area"
201033501 1232300 "Main urban area"
201139567 1232300 "Main urban area"
201043299 1232300 "Main urban area"
201039465 1232300 "Main urban area"
2839252 1233600 "Main urban area"
2840814 1233600 "Main urban area"
2937934 1233600 "Main urban area"
2933063 1233600 "Main urban area"
2934651 1233600 "Main urban area"
2930488 1232300 "Main urban area"
2942883 1233600 "Main urban area"
201133373 1240100 "Main urban area"
2830821 1236000 "Main urban area"
201230523 1236000 "Main urban area"
2935143 1236000 "Main urban area"
2933070 1236500 "Main urban area"
2905065 1236500 "Main urban area"
201034289 1236500 "Main urban area"
201203434 1236500 "Main urban area"
2936886 1240600 "Main urban area"
201234484 1240100 "Main urban area"
2805982 1236700 "Main urban area"
201231565 1236700 "Main urban area"
201201182 1236700 "Main urban area"
2903617 1236500 "Main urban area"
2905816 1236500 "Main urban area"
2937509 1236500 "Main urban area"
201043369 1235500 "Main urban area"
2803588 1236500 "Main urban area"
2841712 1239600 "Main urban area"
2936741 1239600 "Main urban area"
2904513 1241500 "Main urban area"
2904516 1279700 "Independent Urban Area"
2904623 1279801 "Independent Urban Area"
201001402 1295302 "Rural area with low urban influence"
2837415 1202700 "Main urban area"
201030015 1202800 "Main urban area"
2831780 1202800 "Main urban area"
201205146 1313200 "Independent Urban Area"
201038343 1207500 "Rural area with moderate urban influence"
2801984 1313608 "Independent Urban Area"
201043133 1275301 "Independent Urban Area"
2944490 1282800 "Independent Urban Area"
2940145 1208500 "Rural area with moderate urban influence"
2842750 1272900 "Independent Urban Area"
201203983 1214601 "Satellite Urban Area"
201043355 1214601 "Satellite Urban Area"
2934720 1182300 "Rural area with moderate urban influence"
201005903 1182300 "Rural area with moderate urban influence"
201135943 1248700 "Main urban area"
201139542 1129502 "Independent Urban Area"
201135355 1299300 "Rural area with low urban influence"
201000014 1299300 "Rural area with low urban influence"
2804760 1299500 "Rural area with low urban influence"
201104610 1299500 "Rural area with low urban influence"
2902036 1299500 "Rural area with low urban influence"
2804763 1299500 "Rural area with low urban influence"
201203905 1301900 "Rural area with low urban influence"
2838635 1299300 "Rural area with low urban influence"
2939790 1206501 "Rural area with high urban influence"
201233003 1206501 "Rural area with high urban influence"
201230197 1206501 "Rural area with high urban influence"
201230582 1206403 "Rural area with high urban influence"
2938020 1206501 "Rural area with high urban influence"
201039352 1204912 "Main urban area"
2806453 1260700 "Rural area with low urban influence"
2801114 1260700 "Rural area with low urban influence"
201135588 1182701 "Rural area with moderate urban influence"
201205410 1182701 "Rural area with moderate urban influence"
201103644 1182701 "Rural area with moderate urban influence"
2902749 1259200 "Rural area with low urban influence"
201034311 1259200 "Rural area with low urban influence"
201103248 1131600 "Independent Urban Area"
2944946 1130700 "Independent Urban Area"
2937991 1130700 "Independent Urban Area"
201034950 1130600 "Independent Urban Area"
2942524 1180100 "Main urban area"
2904086 1253907 "Main urban area"
2843996 1298601 "Independent Urban Area"
201134220 1298602 "Independent Urban Area"
2931409 1192103 "Main urban area"
201132518 1340900 "Independent Urban Area"
201103237 1339800 "Independent Urban Area"
201138287 1340000 "Independent Urban Area"
2934941 1340000 "Independent Urban Area"
2900089 1339700 "Independent Urban Area"
201204350 1266613 "Independent Urban Area"
201039322 1266806 "Independent Urban Area"
2901775 1266806 "Independent Urban Area"
201040743 1266806 "Independent Urban Area"
2905060 1267004 "Independent Urban Area"
2837162 1157800 "Main urban area"
201238340 1269800 "Independent Urban Area"
201240842 1269900 "Independent Urban Area"
201234058 1271000 "Independent Urban Area"
201230437 1268400 "Independent Urban Area"
2942540 1273400 "Independent Urban Area"
2835532 1272200 "Independent Urban Area"
2837934 1269800 "Independent Urban Area"
2839271 1272200 "Independent Urban Area"
201031431 1268400 "Independent Urban Area"
2933445 1272300 "Independent Urban Area"
201104426 1269200 "Independent Urban Area"
201238341 1273400 "Independent Urban Area"
201002572 1272200 "Independent Urban Area"
2901316 1272200 "Independent Urban Area"
201204349 1269800 "Independent Urban Area"
2933545 1269800 "Independent Urban Area"
2904257 1269800 "Independent Urban Area"
2905036 1269800 "Independent Urban Area"
201232234 1271100 "Independent Urban Area"
201232686 1269100 "Independent Urban Area"
201139142 1269100 "Independent Urban Area"
2803559 1269100 "Independent Urban Area"
2942677 1312500 "Independent Urban Area"
2844674 1320900 "Independent Urban Area"
201230244 1231004 "Main urban area"
201234797 1229901 "Main urban area"
201231068 1225000 "Main urban area"
2830807 1225000 "Main urban area"
2936885 1226201 "Main urban area"
2844186 1225000 "Main urban area"
2835295 1225000 "Main urban area"
2941986 1225000 "Main urban area"
201139127 1225801 "Main urban area"
201240897 1317800 "Independent Urban Area"
2902371 1319600 "Independent Urban Area"
201033555 1319600 "Independent Urban Area"
201239887 1319600 "Independent Urban Area"
2839377 1320000 "Independent Urban Area"
201241204 1320000 "Independent Urban Area"
201137134 1314900 "Independent Urban Area"
201241792 1314700 "Independent Urban Area"
2831281 1314900 "Independent Urban Area"
201135049 1319902 "Independent Urban Area"
201231573 1316800 "Independent Urban Area"
201237230 1316800 "Independent Urban Area"
2930437 1318400 "Independent Urban Area"
2903535 1318400 "Independent Urban Area"
201001001 1319000 "Independent Urban Area"
201042909 1318900 "Independent Urban Area"
201138357 1313200 "Independent Urban Area"
2803347 1206004 "Main urban area"
201034183 1196900 "Main urban area"
201133378 1196700 "Main urban area"
2938626 1128300 "Independent Urban Area"
201241706 1273900 "Independent Urban Area"
2941936 1273900 "Independent Urban Area"
201134722 1273900 "Independent Urban Area"
201043122 1274300 "Independent Urban Area"
2932327 1274300 "Independent Urban Area"
201230675 1274400 "Independent Urban Area"
201001326 1274400 "Independent Urban Area"
2930590 1162600 "Main urban area"
2943301 1253701 "Main urban area"
2802312 1253903 "Main urban area"
2934591 1253702 "Main urban area"
201044712 1206403 "Rural area with high urban influence"
2938996 1268700 "Independent Urban Area"
201136584 1133204 "Highly rural/remote area"
201136468 1124400 "Rural area with low urban influence"
2905856 1124400 "Rural area with low urban influence"
201104639 1180015 "Main urban area"
2805733 1144500 "Independent Urban Area"
201201184 1144500 "Independent Urban Area"
201038378 1189100 "Rural area with high urban influence"
2944374 1189301 "Rural area with high urban influence"
2944823 1285200 "Independent Urban Area"
2943138 1285300 "Independent Urban Area"
201101036 1285200 "Independent Urban Area"
2936719 1285500 "Independent Urban Area"
201130091 1251100 "Rural area with moderate urban influence"
2805812 1251100 "Rural area with moderate urban influence"
2842773 1251100 "Rural area with moderate urban influence"
201102088 1251100 "Rural area with moderate urban influence"
201230461 1272200 "Independent Urban Area"
2905454 1272200 "Independent Urban Area"
2936857 1272200 "Independent Urban Area"
201230925 1328502 "Rural area with moderate urban influence"
2938059 1207600 "Rural area with high urban influence"
2837139 1193214 "Main urban area"
201230593 1193212 "Main urban area"
201030058 1193301 "Main urban area"
201205211 1178002 "Main urban area"
2934723 1174500 "Main urban area"
201138096 1274200 "Independent Urban Area"
201030822 1274100 "Independent Urban Area"
201232230 1274000 "Independent Urban Area"
2943139 1274000 "Independent Urban Area"
2943303 1274100 "Independent Urban Area"
2844504 1274100 "Independent Urban Area"
2943142 1274000 "Independent Urban Area"
201037151 1273500 "Independent Urban Area"
2832086 1273500 "Independent Urban Area"
201038472 1273500 "Independent Urban Area"
2830789 1273900 "Independent Urban Area"
201040506 1273900 "Independent Urban Area"
201136672 1273900 "Independent Urban Area"
201037965 1273900 "Independent Urban Area"
201101085 1273500 "Independent Urban Area"
201043136 1273500 "Independent Urban Area"
201238882 1273500 "Independent Urban Area"
201230639 1273500 "Independent Urban Area"
201038707 1274000 "Independent Urban Area"
201234060 1273500 "Independent Urban Area"
2830790 1273900 "Independent Urban Area"
201040555 1273900 "Independent Urban Area"
201040556 1273900 "Independent Urban Area"
2901373 1332901 "Highly rural/remote area"
2834513 1332901 "Highly rural/remote area"
2802850 1332901 "Highly rural/remote area"
201201364 1332901 "Highly rural/remote area"
201205990 1332901 "Highly rural/remote area"
201103627 1333400 "Highly rural/remote area"
201230546 1302800 "Rural area with low urban influence"
201103638 1302800 "Rural area with low urban influence"
2934521 1302700 "Highly rural/remote area"
201203924 1302700 "Highly rural/remote area"
201104612 1302700 "Highly rural/remote area"
2941980 1302900 "Rural area with low urban influence"
2901219 1303202 "Rural area with low urban influence"
2901331 1303202 "Rural area with low urban influence"
2900165 1302800 "Rural area with low urban influence"
2800105 1303202 "Rural area with low urban influence"
201102843 1303000 "Rural area with low urban influence"
2942680 1301900 "Rural area with low urban influence"
201005280 1338106 "Rural area with low urban influence"
201003392 1338106 "Rural area with low urban influence"
2832542 1236700 "Main urban area"
2832534 1274900 "Independent Urban Area"
201201350 1222800 "Main urban area"
201236416 1221200 "Main urban area"
2834431 1221300 "Main urban area"
201005681 1227300 "Main urban area"
201103224 1167100 "Main urban area"
201240892 1195600 "Main urban area"
201231133 1202600 "Main urban area"
2940553 1195600 "Main urban area"
201101084 1308500 "Independent Urban Area"
201002329 1308300 "Independent Urban Area"
201138335 1292600 "Rural area with low urban influence"
2801950 1292600 "Rural area with low urban influence"
2935127 1260900 "Highly rural/remote area"
2841760 1205064 "Main urban area"
201037165 1273600 "Independent Urban Area"
2804767 1246802 "Main urban area"
201104050 1156600 "Main urban area"
2831784 1305601 "Independent Urban Area"
2837993 1165100 "Main urban area"
2802387 1165100 "Main urban area"
201042868 1165300 "Main urban area"
2935954 1165300 "Main urban area"
201037088 1207006 "Rural area with low urban influence"
201033529 1214700 "Satellite Urban Area"
201135928 1241400 "Main urban area"
201033560 1214002 "Satellite Urban Area"
201101067 1214700 "Satellite Urban Area"
2841764 1207006 "Rural area with low urban influence"
201202263 1255400 "Main urban area"
201230671 1164600 "Main urban area"
201005650 1164600 "Main urban area"
201039492 1164600 "Main urban area"
201102957 1204708 "Main urban area"
201105659 1310700 "Independent Urban Area"
201037908 1315400 "Independent Urban Area"
201204858 1307200 "Independent Urban Area"
2845182 1170500 "Main urban area"
201238329 1274000 "Independent Urban Area"
201104624 1260700 "Rural area with low urban influence"
2803325 1260700 "Rural area with low urban influence"
2839982 1260500 "Highly rural/remote area"
201201071 1260500 "Highly rural/remote area"
201101535 1260700 "Rural area with low urban influence"
2834424 1260500 "Highly rural/remote area"
2802566 1260500 "Highly rural/remote area"
2834549 1260500 "Highly rural/remote area"
2802853 1260500 "Highly rural/remote area"
2842772 1260500 "Highly rural/remote area"
2804324 1260500 "Highly rural/remote area"
2839379 1260500 "Highly rural/remote area"
2845315 1260500 "Highly rural/remote area"
2839967 1169200 "Main urban area"
201040402 1169200 "Main urban area"
2932345 1169200 "Main urban area"
2938637 1170400 "Main urban area"
201035077 1171000 "Main urban area"
2837103 1170700 "Main urban area"
201104755 1171000 "Main urban area"
2945178 1171000 "Main urban area"
201239817 1158800 "Main urban area"
201035071 1158800 "Main urban area"
201104422 1158700 "Main urban area"
2831362 1158800 "Main urban area"
2934727 1158700 "Main urban area"
201235411 1165800 "Main urban area"
201041144 1312400 "Independent Urban Area"
201134965 1257700 "Main urban area"
2943837 1305200 "Independent Urban Area"
2932208 1249800 "Rural area with high urban influence"
2943314 1249800 "Rural area with high urban influence"
201241254 1165500 "Main urban area"
201233698 1156500 "Main urban area"
2938017 1267102 "Independent Urban Area"
2936207 1267102 "Independent Urban Area"
2903427 1267102 "Independent Urban Area"
2904621 1267101 "Independent Urban Area"
2834008 1266803 "Independent Urban Area"
2804399 1175201 "Main urban area"
201136327 1158600 "Main urban area"
2845412 1158600 "Main urban area"
2806607 1158700 "Main urban area"
2834297 1158000 "Main urban area"
201030641 1158600 "Main urban area"
201134460 1225500 "Main urban area"
2832080 1305400 "Independent Urban Area"
2804135 1204707 "Main urban area"
201241736 1204713 "Main urban area"
201206005 1204714 "Main urban area"
201138230 1176700 "Main urban area"
2943180 1176700 "Main urban area"
201102849 1168900 "Main urban area"
201137238 1168900 "Main urban area"
201133305 1264702 "Main urban area"
2840844 1152201 "Independent Urban Area"
2837017 1153203 "Main urban area"
2831352 1153203 "Main urban area"
201230231 1188001 "Main urban area"
201201341 1188001 "Main urban area"
2837890 1188403 "Main urban area"
201133242 1188300 "Main urban area"
201240876 1188002 "Main urban area"
201000123 1188002 "Main urban area"
201002623 1180013 "Main urban area"
2842760 1161108 "Main urban area"
2834002 1161108 "Main urban area"
201235471 1161108 "Main urban area"
2944495 1127100 "Rural area with low urban influence"
201202246 1127200 "Rural area with low urban influence"
2805981 1242800 "Main urban area"
201137125 1240700 "Main urban area"
201131414 1307800 "Independent Urban Area"
2803831 1307800 "Independent Urban Area"
201130092 1266100 "Rural area with high urban influence"
2835360 1266201 "Rural area with low urban influence"
201102345 1270800 "Independent Urban Area"
201204399 1270800 "Independent Urban Area"
201005251 1270800 "Independent Urban Area"
201001039 1275000 "Independent Urban Area"
201236654 1275000 "Independent Urban Area"
201030073 1275000 "Independent Urban Area"
2934510 1275000 "Independent Urban Area"
2906193 1275000 "Independent Urban Area"
2942868 1274900 "Independent Urban Area"
201138078 1272500 "Independent Urban Area"
201201283 1272500 "Independent Urban Area"
201203921 1272500 "Independent Urban Area"
2802539 1274900 "Independent Urban Area"
2834023 1274900 "Independent Urban Area"
201130854 1273600 "Independent Urban Area"
2943339 1274900 "Independent Urban Area"
201001497 1274900 "Independent Urban Area"
2935688 1275000 "Independent Urban Area"
201139140 1275000 "Independent Urban Area"
201238326 1275000 "Independent Urban Area"
2943305 1275000 "Independent Urban Area"
201040747 1274900 "Independent Urban Area"
2833178 1275000 "Independent Urban Area"
201230436 1273500 "Independent Urban Area"
2943338 1272000 "Independent Urban Area"
201235422 1272000 "Independent Urban Area"
2937933 1272000 "Independent Urban Area"
201230435 1272000 "Independent Urban Area"
201238883 1271400 "Independent Urban Area"
201230439 1271400 "Independent Urban Area"
201201338 1271500 "Independent Urban Area"
201202267 1273500 "Independent Urban Area"
201006499 1273500 "Independent Urban Area"
2901231 1273500 "Independent Urban Area"
2839225 1273500 "Independent Urban Area"
2839311 1273500 "Independent Urban Area"
2901750 1273500 "Independent Urban Area"
2904930 1275000 "Independent Urban Area"
2834230 1274500 "Independent Urban Area"
2930490 1274500 "Independent Urban Area"
2905681 1273500 "Independent Urban Area"
201005208 1273500 "Independent Urban Area"
201137204 1273500 "Independent Urban Area"
201232619 1273500 "Independent Urban Area"
2802323 1274900 "Independent Urban Area"
201031247 1271600 "Independent Urban Area"
201234449 1271600 "Independent Urban Area"
201230455 1271600 "Independent Urban Area"
201242216 1271600 "Independent Urban Area"
201204495 1271600 "Independent Urban Area"
2904611 1271600 "Independent Urban Area"
2934511 1271600 "Independent Urban Area"
2805610 1273500 "Independent Urban Area"
201001313 1273500 "Independent Urban Area"
2943340 1274800 "Independent Urban Area"
2845607 1271500 "Independent Urban Area"
201104652 1271500 "Independent Urban Area"
201005268 1271500 "Independent Urban Area"
2933114 1271500 "Independent Urban Area"
201201223 1258706 "Rural area with moderate urban influence"
2930483 1258604 "Rural area with high urban influence"
201032644 1258604 "Rural area with high urban influence"
2939752 1164700 "Main urban area"
2905861 1164200 "Main urban area"
2837021 1164200 "Main urban area"
201033164 1244400 "Main urban area"
2841715 1245600 "Main urban area"
201240996 1245600 "Main urban area"
201105636 1245600 "Main urban area"
201101510 1245300 "Main urban area"
201031258 1245300 "Main urban area"
201139546 1244400 "Main urban area"
201033167 1244400 "Main urban area"
2831715 1245400 "Main urban area"
201104430 1245500 "Main urban area"
2901390 1244900 "Main urban area"
201034951 1244900 "Main urban area"
2833115 1245600 "Main urban area"
2933448 1245600 "Main urban area"
201034956 1245600 "Main urban area"
2844680 1190804 "Main urban area"
201240348 1147700 "Independent Urban Area"
2833547 1144600 "Independent Urban Area"
201001698 1144600 "Independent Urban Area"
2935140 1267008 "Independent Urban Area"
201101528 1166400 "Main urban area"
201134649 1166400 "Main urban area"
2903736 1166500 "Main urban area"
2904504 1339200 "Independent Urban Area"
2843205 1166400 "Main urban area"
2930432 1166400 "Main urban area"
2902055 1314500 "Independent Urban Area"
2831783 1295200 "Rural area with low urban influence"
201043350 1214700 "Satellite Urban Area"
2837143 1214700 "Satellite Urban Area"
201230567 1214700 "Satellite Urban Area"
2832032 1214700 "Satellite Urban Area"
2902032 1214700 "Satellite Urban Area"
201236617 1214700 "Satellite Urban Area"
201140992 1199700 "Main urban area"
201135066 1219202 "Main urban area"
2840807 1219202 "Main urban area"
2902744 1219202 "Main urban area"
2844158 1219202 "Main urban area"
201232215 1219202 "Main urban area"
201002384 1190810 "Main urban area"
201234426 1310700 "Independent Urban Area"
2805604 1310800 "Independent Urban Area"
2933561 1310800 "Independent Urban Area"
201130029 1310700 "Independent Urban Area"
201231500 1310900 "Independent Urban Area"
201002887 1310600 "Independent Urban Area"
201135132 1310700 "Independent Urban Area"
2903409 1215500 "Satellite Urban Area"
201239891 1275500 "Independent Urban Area"
2938014 1275500 "Independent Urban Area"
201231558 1275500 "Independent Urban Area"
2844381 1260900 "Highly rural/remote area"
2804718 1261400 "Rural area with low urban influence"
201203781 1260900 "Highly rural/remote area"
201234798 1260900 "Highly rural/remote area"
2933027 1260900 "Highly rural/remote area"
2902022 1260900 "Highly rural/remote area"
2844166 1260900 "Highly rural/remote area"
2934596 1246801 "Main urban area"
2844161 1258503 "Rural area with high urban influence"
2932046 1229100 "Main urban area"
201042934 1229100 "Main urban area"
201101621 1229100 "Main urban area"
201136517 1229100 "Main urban area"
2836953 1229100 "Main urban area"
2836962 1227700 "Main urban area"
2937052 1227800 "Main urban area"
2837732 1229100 "Main urban area"
2901393 1227700 "Main urban area"
201102964 1227700 "Main urban area"
201136403 1227700 "Main urban area"
201103136 1229100 "Main urban area"
2938369 1229100 "Main urban area"
2834405 1225300 "Main urban area"
2834021 1225300 "Main urban area"
201043008 1229901 "Main urban area"
201135170 1229100 "Main urban area"
201231502 1229800 "Main urban area"
201205185 1229901 "Main urban area"
201139593 1229901 "Main urban area"
201204975 1225300 "Main urban area"
201041883 1225300 "Main urban area"
201131574 1225300 "Main urban area"
2801452 1229800 "Main urban area"
2841714 1231200 "Main urban area"
201232217 1225300 "Main urban area"
201230644 1225300 "Main urban area"
2936812 1227800 "Main urban area"
2942570 1227800 "Main urban area"
2837745 1227800 "Main urban area"
201037946 1227800 "Main urban area"
201203479 1227700 "Main urban area"
2943342 1228001 "Main urban area"
201030060 1171201 "Main urban area"
201130925 1199201 "Main urban area"
201201048 1174000 "Main urban area"
201138286 1230716 "Main urban area"
201043009 1230717 "Main urban area"
201234485 1230716 "Main urban area"
201043041 1196400 "Main urban area"
2943775 1196600 "Main urban area"
201230904 1196500 "Main urban area"
201030650 1196200 "Main urban area"
201139334 1196200 "Main urban area"
201230035 1159500 "Main urban area"
201202714 1143300 "Independent Urban Area"
201040558 1143300 "Independent Urban Area"
2837828 1143300 "Independent Urban Area"
2943255 1143300 "Independent Urban Area"
201238906 1223301 "Main urban area"
2840833 1269702 "Independent Urban Area"
201037274 1269702 "Independent Urban Area"
2933544 1269702 "Independent Urban Area"
201239360 1269702 "Independent Urban Area"
201042819 1269702 "Independent Urban Area"
2838667 1269702 "Independent Urban Area"
2839226 1269702 "Independent Urban Area"
201134801 1269702 "Independent Urban Area"
2936174 1269702 "Independent Urban Area"
2937355 1270700 "Independent Urban Area"
201139236 1269702 "Independent Urban Area"
201238335 1269702 "Independent Urban Area"
2933543 1270200 "Independent Urban Area"
2801507 1270200 "Independent Urban Area"
2931472 1270200 "Independent Urban Area"
2942869 1270300 "Independent Urban Area"
2835530 1268210 "Independent Urban Area"
2805247 1268210 "Independent Urban Area"
201240868 1268801 "Independent Urban Area"
2844190 1271600 "Independent Urban Area"
201043231 1271600 "Independent Urban Area"
201230460 1271000 "Independent Urban Area"
201234053 1271000 "Independent Urban Area"
2804086 1271800 "Independent Urban Area"
2843746 1271100 "Independent Urban Area"
201230638 1271100 "Independent Urban Area"
201238328 1271100 "Independent Urban Area"
201038055 1269800 "Independent Urban Area"
2804137 1269800 "Independent Urban Area"
2903418 1271100 "Independent Urban Area"
2837898 1268100 "Independent Urban Area"
2844187 1268205 "Independent Urban Area"
2935687 1271000 "Independent Urban Area"
2841811 1271000 "Independent Urban Area"
201231045 1329800 "Highly rural/remote area"
201203977 1324900 "Highly rural/remote area"
201039348 1325000 "Rural area with low urban influence"
2801491 1324800 "Rural area with moderate urban influence"
201202202 1261602 "Rural area with moderate urban influence"
201201030 1145800 "Independent Urban Area"
2933422 1146400 "Independent Urban Area"
201002219 1153504 "Main urban area"
201230679 1150500 "Independent Urban Area"
2932245 1179401 "Main urban area"
201038351 1179401 "Main urban area"
201034975 1179403 "Main urban area"
201231130 1161503 "Main urban area"
2839981 1169200 "Main urban area"
2833503 1190903 "Main urban area"
201039313 1190902 "Main urban area"
201137180 1190902 "Main urban area"
201234445 1190902 "Main urban area"
201237203 1169200 "Main urban area"
201230160 1190903 "Main urban area"
201034300 1225801 "Main urban area"
201132592 1225000 "Main urban area"
2845134 1225000 "Main urban area"
2937491 1273300 "Independent Urban Area"
201231557 1273300 "Independent Urban Area"
201201221 1273300 "Independent Urban Area"
201030050 1273300 "Independent Urban Area"
201203951 1273200 "Independent Urban Area"
201200128 1273200 "Independent Urban Area"
201230391 1273200 "Independent Urban Area"
201203761 1273200 "Independent Urban Area"
201236412 1273200 "Independent Urban Area"
201102025 1273200 "Independent Urban Area"
201201957 1273200 "Independent Urban Area"
201037166 1273200 "Independent Urban Area"
2942543 1273200 "Independent Urban Area"
2942867 1273200 "Independent Urban Area"
2930489 1273200 "Independent Urban Area"
201238773 1269100 "Independent Urban Area"
201201284 1269100 "Independent Urban Area"
2834005 1273500 "Independent Urban Area"
201041899 1273800 "Independent Urban Area"
2934568 1273500 "Independent Urban Area"
2931450 1274000 "Independent Urban Area"
201234448 1273500 "Independent Urban Area"
201137518 1273500 "Independent Urban Area"
2941881 1274000 "Independent Urban Area"
2806137 1274000 "Independent Urban Area"
201139001 1274000 "Independent Urban Area"
201230250 1274000 "Independent Urban Area"
201139289 1273500 "Independent Urban Area"
201230678 1273800 "Independent Urban Area"
2841812 1273500 "Independent Urban Area"
201039382 1273800 "Independent Urban Area"
201136582 1273800 "Independent Urban Area"
201001386 1273600 "Independent Urban Area"
201230180 1273500 "Independent Urban Area"
201135030 1273500 "Independent Urban Area"
201137334 1273500 "Independent Urban Area"
2801420 1273600 "Independent Urban Area"
201201367 1273500 "Independent Urban Area"
2805246 1273600 "Independent Urban Area"
2833176 1273600 "Independent Urban Area"
2804715 1273600 "Independent Urban Area"
201043303 1273500 "Independent Urban Area"
201042818 1270100 "Independent Urban Area"
201135918 1269702 "Independent Urban Area"
201134547 1269600 "Independent Urban Area"
201134720 1269600 "Independent Urban Area"
201205780 1298901 "Independent Urban Area"
201234428 1298902 "Independent Urban Area"
201005279 1299000 "Rural area with moderate urban influence"
201037910 1299103 "Rural area with moderate urban influence"
201232674 1299000 "Rural area with moderate urban influence"
2902019 1299000 "Rural area with moderate urban influence"
201236423 1299000 "Rural area with moderate urban influence"
2801557 1298901 "Independent Urban Area"
201033248 1298901 "Independent Urban Area"
2838668 1298901 "Independent Urban Area"
201230090 1298901 "Independent Urban Area"
2904589 1298901 "Independent Urban Area"
2903740 1298902 "Independent Urban Area"
2801191 1299000 "Rural area with moderate urban influence"
201039346 1298902 "Independent Urban Area"
201103796 1188200 "Main urban area"
201234781 1188200 "Main urban area"
201102815 1188200 "Main urban area"
201234002 1188602 "Main urban area"
2939689 1273500 "Independent Urban Area"
2804714 1273500 "Independent Urban Area"
2836947 1273500 "Independent Urban Area"
201130472 1206807 "Rural area with moderate urban influence"
201238856 1206807 "Rural area with moderate urban influence"
201230355 1206807 "Rural area with moderate urban influence"
201038385 1206830 "Main urban area"
201231564 1257900 "Main urban area"
201005214 1256500 "Main urban area"
201203458 1256500 "Main urban area"
201234092 1256500 "Main urban area"
2834433 1256304 "Main urban area"
201031233 1255600 "Main urban area"
2804166 1255600 "Main urban area"
2831342 1255600 "Main urban area"
201132427 1324600 "Rural area with moderate urban influence"
2837124 1258601 "Rural area with high urban influence"
2905446 1257900 "Main urban area"
2937048 1257900 "Main urban area"
